semaine;"num poule";competition;poule;J;le;horaire;"club rec";"club vis";"club hote";"arb1 designe";"arb2 designe";observateur;delegue;"code renc";"nom salle";"adresse salle";CP;Ville;colle;"Coul. Rec";"Coul. Gard. Rec";"Coul. Vis";"Coul. Gard. Vis";"Ent. Rec";"Tel Ent. Rec";"Corresp. Rec";"Tel Corresp. Rec";"Ent. Vis";"Tel Ent. Vis";"Corresp. Vis";"Tel Corresp. Vis";"Num rec";"Num vis"
2026-39;F624460031;u13f-44;"U13F - HONNEUR A - POULE 3";2;26/09/2026;15:00:00;"U13F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"ASPTT NANTES 1";"PORTERIE HANDBALL";;;;;WAGQNYY;"st joseph de la porterie n°1 - jean jahan";"509  route de st joseph de la porterie";44300;NANTES;"Colle fournie par le club recevant";Noir;Orange;Vert-Noir;Rouge;;;;;;;;;6244021;6244003
2026-39;F624450041;u15f-44;"U15F - HONNEUR A - POULE 2";2;26/09/2026;15:15:00;"HBC HERBLINOIS";"U15F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"HBC HERBLINOIS";;;;;WAGQNHE;"LA BOURGONNIERE";" allee de la bourgonniere";44800;"ST HERBLAIN";"Toutes colles interdites";blanc;Rose;;;;;;;;;;;6244044;6244021
2026-39;M624445061;u16m-44;"U16M - HONNEUR A - POULE 4";3;27/09/2026;14:00:00;"U16M44E - THOUARE HBC * HBC MARSIEN";"U16M44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"THOUARE HANDBALL CLUB";;;;;WAGQNBO;"AUDREY LE MORVAN";" pole sportif philippe touzot";44850;"ST MARS DU DESERT";"Toutes colles interdites";Bleu-Noir;Jaune;;;;;;;;;;;6244091;6244021
2026-40;M624401011;2dtm-44;"2DTM - POULE 2";4;03/10/2026;19:00:00;"HERIC HANDBALL";"2DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"HERIC HANDBALL";;;;;WAGTFHP;"GYMNASE DU COLLEGE";" rue anne de bretagne";44810;HERIC;"Toutes colles autorisées";Rouge-Noir;Jaune-Gris;Noir;Violet;;;;;;;;;6244094;6244021
2026-40;M624402041;3dtm-44;"3DTM - POULE 5";4;03/10/2026;19:00:00;"3DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"HBC PORNIC 2";"PORTERIE HANDBALL";;;;;WAGTFOP;"st joseph de la porterie n°1 - jean jahan";"509  route de st joseph de la porterie";44300;NANTES;"Colle lavable à l'eau uniquement";Noir;Violet;Bleu;Rose;;;;;;;;;6244021;6244036
2026-40;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";3;03/10/2026;21:00:00;"PORTERIE HB*LA CHAPELAINE";"UNION SAUMUR DOUE HANDBALL";"PORTERIE HANDBALL";;;;;WAGUGWE;"st joseph de la porterie n°1 - jean jahan";"509  route de st joseph de la porterie";44300;NANTES;"Colle lavable à l'eau uniquement";Noir;Violet;Noir-Rouge;Orange;;;;;;;;;6244021;6249077
2026-40;Z624470051;"u11 mixte - 44";"U11M - HONNEUR B - POULE 1";2;03/10/2026;13:30:00;"PORTERIE HANDBALL";"LA CHAPELAINE 2";"PORTERIE HANDBALL";;;;;WAGVJOA;"st joseph de la porterie n°1 - jean jahan";"509  route de st joseph de la porterie";44300;NANTES;"Colle fournie par le club recevant";Noir;Orange;Vert-Noir;Jaune;;;;;;;;;6244021;6244038
2026-40;F624450041;u15f-44;"U15F - HONNEUR A - POULE 2";3;03/10/2026;17:00:00;"U15F44E - ECLAIR CHAUVE HB*SUD ESTUAIRE HC";"U15F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"ECLAIR CHAUVE HANDBALL";;;;;WAGQNHJ;"SALLE DU PINIER";" rue du stade";44320;CHAUVE;"Colle lavable à l'eau uniquement";Rouge-Noir;Jaune-Noir;Noir;Violet;;;;;;;;;6244096;6244021
2026-40;M624445061;u16m-44;"U16M - HONNEUR A - POULE 4";4;03/10/2026;16:30:00;"U16M44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"HBC BLINOIS";"PORTERIE HANDBALL";;;;;WAGQNBS;"LA COUTANCIERE";" allee des favrieres";44240;"LA CHAPELLE SUR ERDRE";"Colle lavable à l'eau uniquement";Noir;Violet;Bleu-Jaune;Bleu;;;;;;;;;6244021;6244035
2026-41;M624401011;2dtm-44;"2DTM - POULE 2";5;10/10/2026;19:00:00;"2DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"ATLANTIQUE REZE HANDBALL 3";"PORTERIE HANDBALL";;;;;WAGTFHS;"st joseph de la porterie n°1 - jean jahan";"509  route de st joseph de la porterie";44300;NANTES;"Colle lavable à l'eau uniquement";Noir;Violet;Jaune;Gris;;;;;;;;;6244021;6244006
2026-41;M624402041;3dtm-44;"3DTM - POULE 5";5;11/10/2026;16:00:00;"HB STE LUCE SUR LOIRE 2";"3DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"HB STE LUCE SUR LOIRE";;;;;WAGTFOS;"ERIC TABARLY";" bd pasteur";44980;"STE LUCE SUR LOIRE";"Colle lavable à l'eau uniquement";Vert;Rouge;Noir;Violet;;;;;;;;;6244056;6244021
2026-41;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";4;10/10/2026;19:00:00;"HBC CHEMILLE";"PORTERIE HB*LA CHAPELAINE";"HBC CHEMILLE";;;;;WAGUGWI;GABARDIERE;" rue de la gabardiere";49120;CHEMILLE;"Colle lavable à l'eau uniquement";Noir;Rouge;Noir;Violet;;;;;;;;;6249045;6244021
2026-41;Z624470051;"u11 mixte - 44";"U11M - HONNEUR B - POULE 1";3;11/10/2026;15:30:00;"HANDBALL CLUB MARSIEN";"PORTERIE HANDBALL";"HANDBALL CLUB MARSIEN";;;;;WAGVJOF;"AUDREY LE MORVAN";" pole sportif philippe touzot";44850;"ST MARS DU DESERT";"Toutes colles interdites";Rouge;Jaune;Noir;Orange;;;;;;;;;6244078;6244021
2026-41;F624460031;u13f-44;"U13F - HONNEUR A - POULE 3";4;11/10/2026;09:45:00;"HBC NANTAIS 2";"U13F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"HBC NANTAIS";;;;;WAGQNZD;"MANGIN BEAULIEU";"2  rue louis joxe";44200;NANTES;"Colle lavable à l'eau uniquement";Violet-Noir;Jaune;Noir;Orange;;;;;;;;;6244001;6244021
2026-41;F624450041;u15f-44;"U15F - HONNEUR A - POULE 2";4;10/10/2026;17:00:00;"U15F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"HBC SAUTRON";"PORTERIE HANDBALL";;;;;WAGQNHK;"st joseph de la porterie n°1 - jean jahan";"509  route de st joseph de la porterie";44300;NANTES;"Colle fournie par le club recevant";Noir;Violet;Blanc-Rouge;Rouge;;;;;;;;;6244021;6244045
2026-41;M624445061;u16m-44;"U16M - HONNEUR A - POULE 4";5;10/10/2026;17:00:00;"CARQUEFOU HB";"U16M44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"CARQUEFOU HB";;;;;WAGQNBV;"MOULIN BOISSEAU (SALLE EERSEL 1)";" salle eersel 1";44470;CARQUEFOU;"Colle lavable à l'eau uniquement";Noir;Vert-Bleu;Noir;Violet;;;;;;;;;6244049;6244021
2026-45;M624401011;2dtm-44;"2DTM - POULE 2";6;;;"SUD ESTUAIRE HANDBALL CLUB";"2DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"SUD ESTUAIRE HANDBALL CLUB";;;;;WAGTFHW;;;;;;;;;;;;;;;;;;6244024;6244021
2026-45;M624402041;3dtm-44;"3DTM - POULE 5";6;;;"3DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"HBC DU LAC 2";"PORTERIE HANDBALL";;;;;WAGTFOT;;;;;;;;;;;;;;;;;;6244021;6244077
2026-45;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";5;;;"PORTERIE HB*LA CHAPELAINE";"ES AUBANCE HANDBALL";"PORTERIE HANDBALL";;;;;WAGUGWO;;;;;;;;;;;;;;;;;;6244021;6249020
2026-45;Z624470051;"u11 mixte - 44";"U11M - HONNEUR B - POULE 1";4;;;"PORTERIE HANDBALL";"AL CHATEAUBRIANT";"PORTERIE HANDBALL";;;;;WAGVJOJ;;;;;;;;;;;;;;;;;;6244021;6244004
2026-45;F624460031;u13f-44;"U13F - HONNEUR A - POULE 3";5;;;"U13F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"CJ BOUGUENAIS HANDBALL";"PORTERIE HANDBALL";;;;;WAGQNZH;;;;;;;;;;;;;;;;;;6244021;6244027
2026-45;F624450041;u15f-44;"U15F - HONNEUR A - POULE 2";5;;;"PONT-CHATEAU HANDBALL";"U15F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"PONT-CHATEAU HANDBALL";;;;;WAGQNHO;;;;;;;;;;;;;;;;;;6244073;6244021
2026-45;M624445061;u16m-44;"U16M - HONNEUR A - POULE 4";6;;;"U16M44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"HERIC HANDBALL 1";"PORTERIE HANDBALL";;;;;WAGQNBW;;;;;;;;;;;;;;;;;;6244021;6244094
2026-46;M624401011;2dtm-44;"2DTM - POULE 2";7;;;"2DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"PONT-CHATEAU HANDBALL 2";"PORTERIE HANDBALL";;;;;WAGTFIA;;;;;;;;;;;;;;;;;;6244021;6244073
2026-46;M624402041;3dtm-44;"3DTM - POULE 5";7;;;"PHILBERT HANDBALL 2";"3DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"PHILBERT HANDBALL";;;;;WAGTFOW;;;;;;;;;;;;;;;;;;6244088;6244021
2026-46;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";6;;;"FANS HB LIGNE";"PORTERIE HB*LA CHAPELAINE";"FANS HB LIGNE";;;;;WAGUGWV;;;;;;;;;;;;;;;;;;6244039;6244021
2026-46;Z624470051;"u11 mixte - 44";"U11M - HONNEUR B - POULE 1";5;;;"CHABOSSIERE OLYMPIQUE CLUB HB 2";"PORTERIE HANDBALL";"CHABOSSIERE OLYMPIQUE CLUB HB";;;;;WAGVJON;;;;;;;;;;;;;;;;;;6244011;6244021
2026-46;F624460031;u13f-44;"U13F - HONNEUR A - POULE 3";6;;;"U13F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"LAETITIA NANTES HB";"PORTERIE HANDBALL";;;;;WAGQNZK;;;;;;;;;;;;;;;;;;6244021;6244015
2026-46;F624450041;u15f-44;"U15F - HONNEUR A - POULE 2";6;;;"HANDBALL ORVAULT 2";"U15F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"HANDBALL ORVAULT";;;;;WAGQNHS;;;;;;;;;;;;;;;;;;6244098;6244021
2026-46;M624445061;u16m-44;"U16M - HONNEUR A - POULE 4";7;;;"ASCED RIAILLE";"U16M44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"ASCED RIAILLE";;;;;WAGQNBZ;;;;;;;;;;;;;;;;;;6244054;6244021
2026-47;Z624470051;"u11 mixte - 44";"U11M - HONNEUR B - POULE 1";6;;;"PORTERIE HANDBALL";"NOZAY OS HANDBALL";"PORTERIE HANDBALL";;;;;WAGVJOR;;;;;;;;;;;;;;;;;;6244021;6244061
2026-47;F624460031;u13f-44;"U13F - HONNEUR A - POULE 3";7;;;"ASPTT NANTES 1";"U13F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"ASPTT NANTES";;;;;WAGQNZN;;;;;;;;;;;;;;;;;;6244003;6244021
2026-47;F624450041;u15f-44;"U15F - HONNEUR A - POULE 2";7;;;"U15F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"HBC HERBLINOIS";"PORTERIE HANDBALL";;;;;WAGQNHT;;;;;;;;;;;;;;;;;;6244021;6244044
2026-47;M624445061;u16m-44;"U16M - HONNEUR A - POULE 4";8;;;"U16M44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"U16M44E - THOUARE HBC * HBC MARSIEN";"PORTERIE HANDBALL";;;;;WAGQNCD;;;;;;;;;;;;;;;;;;6244021;6244091
2026-48;M624401011;2dtm-44;"2DTM - POULE 2";8;28/11/2026;21:00:00;"HBC BLINOIS";"2DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"HBC BLINOIS";;;;;WAGTFIC;"catherine destivelle";" rue rene cassin";44130;BLAIN;"Toutes colles autorisées";Bleu-Noir;Bleu;Noir;Violet;;;;;;;;;6244035;6244021
2026-48;M624402041;3dtm-44;"3DTM - POULE 5";8;;;"3DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"UNION SPORTIVE GRANDE PRESQU'ILE HANDBALL 4";"PORTERIE HANDBALL";;;;;WAGTFPA;;;;;;;;;;;;;;;;;;6244021;6244108
2026-48;Z624470051;"u11 mixte - 44";"U11M - HONNEUR B - POULE 1";7;;;"HBC NANTAIS 3";"PORTERIE HANDBALL";"HBC NANTAIS";;;;;WAGVJOV;;;;;;;;;;;;;;;;;;6244001;6244021
2026-48;F624450041;u15f-44;"U15F - HONNEUR A - POULE 2";8;;;"U15F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"U15F44E - ECLAIR CHAUVE HB*SUD ESTUAIRE HC";"PORTERIE HANDBALL";;;;;WAGQNHY;;;;;;;;;;;;;;;;;;6244021;6244096
2026-49;M624401011;2dtm-44;"2DTM - POULE 2";9;;;"2DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"HERIC HANDBALL";"PORTERIE HANDBALL";;;;;WAGTFIE;;;;;;;;;;;;;;;;;;6244021;6244094
2026-49;M624402041;3dtm-44;"3DTM - POULE 5";9;;;"HBC PORNIC 2";"3DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"HBC PORNIC";;;;;WAGTFPE;;;;;;;;;;;;;;;;;;6244036;6244021
2026-49;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";7;;;"PORTERIE HB*LA CHAPELAINE";"AAEEC PONTS DE CE";"PORTERIE HANDBALL";;;;;WAGUGWY;;;;;;;;;;;;;;;;;;6244021;6249001
2026-49;Z624470051;"u11 mixte - 44";"U11M - HONNEUR B - POULE 1";8;;;"ES COUERON";"PORTERIE HANDBALL";"ES COUERON";;;;;WAGVJPB;;;;;;;;;;;;;;;;;;6244032;6244021
2026-49;F624460031;u13f-44;"U13F - HONNEUR A - POULE 3";9;;;"U13F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"HBC NANTAIS 2";"PORTERIE HANDBALL";;;;;WAGQNZS;;;;;;;;;;;;;;;;;;6244021;6244001
2026-49;F624450041;u15f-44;"U15F - HONNEUR A - POULE 2";9;;;"HBC SAUTRON";"U15F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"HBC SAUTRON";;;;;WAGQNHZ;;;;;;;;;;;;;;;;;;6244045;6244021
2026-49;M624445061;u16m-44;"U16M - HONNEUR A - POULE 4";9;06/12/2026;09:15:00;"HBC BLINOIS";"U16M44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"HBC BLINOIS";;;;;WAGQNCH;"catherine destivelle";" rue rene cassin";44130;BLAIN;"Toutes colles autorisées";Bleu-Jaune;Bleu;Noir;Violet;;;;;;;;;6244035;6244021
2026-50;M624401011;2dtm-44;"2DTM - POULE 2";10;;;"ATLANTIQUE REZE HANDBALL 3";"2DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"ATLANTIQUE REZE HANDBALL";;;;;WAGTFIH;;;;;;;;;;;;;;;;;;6244006;6244021
2026-50;M624402041;3dtm-44;"3DTM - POULE 5";10;;;"3DTM44C - PORTERIE HANDBALL * ALLIANCE ERDRE ET GESVRES";"HB STE LUCE SUR LOIRE 2";"PORTERIE HANDBALL";;;;;WAGTFPH;;;;;;;;;;;;;;;;;;6244021;6244056
2026-50;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";8;;;"PORTERIE HB*LA CHAPELAINE";"HANDBALL CLUB DU GESVRES";"PORTERIE HANDBALL";;;;;WAGUGXD;;;;;;;;;;;;;;;;;;6244021;6244085
2026-50;Z624470051;"u11 mixte - 44";"U11M - HONNEUR B - POULE 1";9;;;"PORTERIE HANDBALL";"AL ST ETIENNE DE MONTLUC";"PORTERIE HANDBALL";;;;;WAGVJPH;;;;;;;;;;;;;;;;;;6244021;6244020
2026-50;F624460031;u13f-44;"U13F - HONNEUR A - POULE 3";10;12/12/2026;15:00:00;"CJ BOUGUENAIS HANDBALL";"U13F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"CJ BOUGUENAIS HANDBALL";;;;;WAGQNZW;"LES BELIANS";" rue guishein";44340;BOUGUENAIS;"Colle fournie par le club recevant";Orange;Bleu;;;;;;;;;;;6244027;6244021
2026-50;F624450041;u15f-44;"U15F - HONNEUR A - POULE 2";10;;;"U15F44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"PONT-CHATEAU HANDBALL";"PORTERIE HANDBALL";;;;;WAGQNID;;;;;;;;;;;;;;;;;;6244021;6244073
2026-50;M624445061;u16m-44;"U16M - HONNEUR A - POULE 4";10;;;"U16M44C - PORTERIE HB * ALLIANCE PORTES DE L'ERDRE";"CARQUEFOU HB";"PORTERIE HANDBALL";;;;;WAGQNCK;;;;;;;;;;;;;;;;;;6244021;6244049
2027-01;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";9;;;" BEAUCOUZE HANDBALL";"PORTERIE HB*LA CHAPELAINE";" BEAUCOUZE HANDBALL";;;;;WAGUGXL;;;;;;;;;;;;;;;;;;6249068;6244021
2027-03;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";10;;;"HANDBALL CLUB AUTHION";"PORTERIE HB*LA CHAPELAINE";"HANDBALL CLUB AUTHION";;;;;WAGUGXM;;;;;;;;;;;;;;;;;;6249052;6244021
2027-05;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";11;;;"PORTERIE HB*LA CHAPELAINE";"ANGERS LAC DE MAINE HANDBALL";"PORTERIE HANDBALL";;;;;WAGUGXU;;;;;;;;;;;;;;;;;;6244021;6249056
2027-06;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";12;;;"UNION SAUMUR DOUE HANDBALL";"PORTERIE HB*LA CHAPELAINE";"UNION SAUMUR DOUE HANDBALL";;;;;WAGUGXX;;;;;;;;;;;;;;;;;;6249077;6244021
2027-10;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";13;;;"PORTERIE HB*LA CHAPELAINE";"HBC CHEMILLE";"PORTERIE HANDBALL";;;;;WAGUGYB;;;;;;;;;;;;;;;;;;6244021;6249045
2027-11;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";14;;;"ES AUBANCE HANDBALL";"PORTERIE HB*LA CHAPELAINE";"ES AUBANCE HANDBALL";;;;;WAGUGYH;;;;;;;;;;;;;;;;;;6249020;6244021
2027-13;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";15;;;"PORTERIE HB*LA CHAPELAINE";"FANS HB LIGNE";"PORTERIE HANDBALL";;;;;WAGUGYO;;;;;;;;;;;;;;;;;;6244021;6244039
2027-14;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";16;;;"AAEEC PONTS DE CE";"PORTERIE HB*LA CHAPELAINE";"AAEEC PONTS DE CE";;;;;WAGUGYR;;;;;;;;;;;;;;;;;;6249001;6244021
2027-20;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";17;;;"HANDBALL CLUB DU GESVRES";"PORTERIE HB*LA CHAPELAINE";"HANDBALL CLUB DU GESVRES";;;;;WAGUGYW;;;;;;;;;;;;;;;;;;6244085;6244021
2027-21;F62000301G;"d1fpl ; division 1 feminine territoriale";"D1FPL ; POULE B";18;;;"PORTERIE HB*LA CHAPELAINE";" BEAUCOUZE HANDBALL";"PORTERIE HANDBALL";;;;;WAGUGZE;;;;;;;;;;;;;;;;;;6244021;6249068
